# Acce x,Acce y,Acce z,Gyro x,Gyro y,Gyro z,Magn x,Magn y,Magn z,Position x,Position y,Position z,Voltage,UWB ID,UWB distande
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2353,1453,-91,7322,33,2355
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2353,1453,-91,7322,33,2355
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2353,1453,-91,7322,33,2355
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2353,1453,-91,7322,33,2355
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2369,1455,-85,7322,33,2411
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2369,1455,-85,7322,33,2411
44,-128,-7968,-72,99,20,-7426,-12800,-13827,2369,1455,-85,7322,33,2411
-16,-124,-8020,-49,86,27,-6146,-12288,-13827,2356,1476,-67,7322,33,2374
28,-164,-8052,-53,92,40,-8706,-11008,-12035,2370,1472,-104,7322,33,2383
28,-164,-8052,-53,92,40,-8706,-11008,-12035,2370,1472,-104,7322,33,2383
28,-164,-8052,-53,92,40,-8706,-11008,-12035,2341,1474,-101,7322,33,2345
28,-164,-8052,-53,92,40,-8706,-11008,-12035,2341,1474,-101,7322,33,2345
16,-184,-8028,-80,106,21,-6402,-9216,-13571,2341,1474,-101,7322,33,2345
16,-184,-8028,-80,106,21,-6402,-9216,-13571,2341,1474,-101,7322,33,2345
16,-184,-8028,-80,106,21,-6402,-9216,-13571,2341,1474,-101,7322,33,2345
16,-184,-8028,-80,106,21,-6402,-9216,-13571,2341,1474,-101,7322,33,2345
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1474,-101,7322,33,2345
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2345
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2345
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2345
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2345
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2336
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2336
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2336
-4,-124,-8016,-60,82,37,-5122,-9984,-13059,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2341,1458,-86,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2336
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
0,-80,-8016,-72,74,31,-7938,-11008,-15107,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2371,1495,-74,7322,33,2364
20,-136,-8016,-79,104,27,-9218,-10240,-13827,2365,1483,-66,7322,33,2364
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
0,-196,-7964,-79,116,37,-9730,-12544,-14339,2365,1483,-66,7322,33,2374
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2365,1483,-66,7322,33,2374
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2374
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2374
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
-32,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
8,-144,-7964,-60,102,25,-5890,-11776,-12291,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2344,1471,-101,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2336
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
8,-160,-7996,-58,82,37,-6402,-13312,-13571,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2340,1462,-52,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2367,1469,-79,7322,33,2355
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2367,1469,-79,7322,33,2392
-32,-164,-8032,-71,71,9,-6658,-9472,-13827,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
8,-116,-8024,-96,93,40,-7426,-14080,-13315,2367,1469,-79,7322,33,2392
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2367,1469,-79,7322,33,2392
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2392
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2392
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2392
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
40,-76,-8024,-59,96,45,-8450,-10496,-13571,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2350,1434,-82,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2364,1474,-95,7322,33,2355
-12,-164,-8020,-82,105,31,-9730,-11776,-12291,2364,1474,-95,7322,33,2355
24,-104,-7960,-57,90,11,-5378,-12288,-14595,2342,1466,-76,7322,33,2392
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7322,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
12,-104,-7992,-41,95,38,-7938,-9472,-14595,2342,1466,-76,7321,33,2355
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
52,-152,-8004,-54,84,13,-8450,-10496,-14851,2369,1494,-59,7321,33,2383
88,-124,-8020,-78,81,25,-8706,-9472,-12035,2354,1471,-102,7321,0,0
36,-172,-8036,-59,99,41,-7682,-10496,-13571,2359,1450,-109,7321,33,2402
36,-172,-8036,-59,99,41,-7682,-10496,-13571,2359,1450,-109,7321,33,2402
36,-172,-8036,-59,99,41,-7682,-10496,-13571,2359,1450,-109,7321,33,2402
36,-172,-8036,-59,99,41,-7682,-10496,-13571,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2359,1450,-109,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2365,1480,-132,7321,33,2402
24,-160,-8044,-62,84,33,-9218,-11520,-14595,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
-4,-88,-8008,-71,95,16,-9218,-11008,-12035,2365,1480,-132,7321,33,2383
12,-140,-8064,-58,94,28,-9730,-14592,-14851,2368,1452,-132,7321,33,2383
12,-140,-8064,-58,94,28,-9730,-14592,-14851,2368,1452,-132,7321,33,2364
12,-140,-8064,-58,94,28,-9730,-14592,-14851,2368,1452,-132,7321,33,2364
12,-140,-8064,-58,94,28,-9730,-14592,-14851,2368,1452,-132,7321,33,2364
12,-140,-8064,-58,94,28,-9730,-14592,-14851,2368,1452,-132,7321,33,2364
44,-152,-8044,-55,91,31,-7938,-11008,-14595,2368,1452,-132,7321,33,2364
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2355
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-128,-8004,-63,64,24,-8450,-11776,-12291,2376,1476,-162,7321,33,2411
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2376,1476,-162,7321,33,2411
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2376,1476,-162,7321,33,2411
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2376,1476,-162,7321,33,2411
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2411
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2411
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2392
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2392
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2392
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2392
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2392
8,-172,-7964,-76,84,27,-7938,-11520,-13827,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2377,1493,-94,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2356,1462,-58,7321,33,2392
-56,-36,-7996,-79,71,9,-5122,-13312,-14339,2356,1462,-58,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2356,1462,-58,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2356,1462,-58,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2356,1462,-58,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2356,1462,-58,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2380,1470,-67,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2380,1470,-67,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2380,1470,-67,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2380,1470,-67,7321,33,2383
24,-132,-8064,-78,88,14,-7682,-11776,-13059,2380,1470,-67,7321,33,2383
8,-144,-7992,-70,69,3,-8962,-9984,-14339,2380,1470,-67,7321,33,2383
8,-144,-7992,-70,69,3,-8962,-9984,-14339,2380,1470,-67,7321,33,2383
8,-144,-7992,-70,69,3,-8962,-9984,-14339,2380,1470,-67,7321,33,2383
8,-144,-7992,-70,69,3,-8962,-9984,-14339,2380,1470,-67,7321,33,2383
8,-144,-7992,-70,69,3,-8962,-9984,-14339,2380,1470,-67,7321,33,2383
8,-144,-7992,-70,69,3,-8962,-9984,-14339,2380,1470,-67,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2380,1470,-67,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2380,1470,-67,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2349,1465,-141,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2349,1465,-141,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2349,1465,-141,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2349,1465,-141,7321,33,2383
12,-104,-8020,-74,97,17,-5122,-11264,-13059,2349,1465,-141,7321,33,2383
92,-148,-7972,-82,86,17,-6658,-11520,-13827,2349,1465,-141,7321,33,2383
92,-148,-7972,-82,86,17,-6658,-11520,-13827,2349,1465,-141,7321,33,2383
92,-148,-7972,-82,86,17,-6658,-11520,-13827,2349,1465,-141,7321,33,2383
92,-148,-7972,-82,86,17,-6658,-11520,-13827,2349,1465,-141,7321,33,2383
92,-148,-7972,-82,86,17,-6658,-11520,-13827,2349,1465,-141,7321,33,2383
92,-148,-7972,-82,86,17,-6658,-11520,-13827,2349,1465,-141,7321,33,2383
